,SocialBias,Criminal_Unethical,Insults_SensitiveTopics,PrivacyLeaks,Misleading,ScenarioEmbedding_Persuasion,MinorityLanguage,PromptLeakage,LLMRewriting,ReverseExposure
ChatGLM2,3.6908378932838266,3.301591227770755,3.7147336172823797,3.6880729222546873,4.177494151509397,2.8318461101373056,2.201679945559269,4.244194899804724,3.905071893721646,4.255847510148858
