,SocialBias,Criminal_Unethical,Insults_SensitiveTopics,PrivacyLeaks,Misleading,ScenarioEmbedding_Persuasion,MinorityLanguage,PromptLeakage,LLMRewriting,ReverseExposure
Baichuan2,4.091357014444679,3.673827756391932,2.5174169439233105,3.938019919792992,4.028646557292144,2.72621225418031,2.893189839598095,3.8102032792781118,3.611415996405474,3.9455374024639327
