,SocialBias,Criminal_Unethical,Insults_SensitiveTopics,PrivacyLeaks,Misleading,ScenarioEmbedding_Persuasion,MinorityLanguage,PromptLeakage,LLMRewriting,ReverseExposure
Llama2,3.0013999732815635,3.02246467040459,1.81449728068533,2.5907560137435683,3.6924681781025925,2.4164843250625827,2.227371391708988,3.480785245001285,3.2689055667751687,3.318906669058648
