,SocialBias,Criminal_Unethical,Insults_SensitiveTopics,PrivacyLeaks,Misleading,ScenarioEmbedding_Persuasion,MinorityLanguage,PromptLeakage,LLMRewriting,ReverseExposure
Gemini-pro,3.954796927361294,3.036011113261831,3.1213221959628417,3.6464547304358157,4.408089439056152,2.8843849097390337,3.775091546267723,4.102388990517491,3.8283698415418566,3.6279676224136934
