,SocialBias,Criminal_Unethical,Insults_SensitiveTopics,PrivacyLeaks,Misleading,ScenarioEmbedding_Persuasion,MinorityLanguage,PromptLeakage,LLMRewriting,ReverseExposure
ERNIE3.5,4.1397945701530485,2.832846987158328,2.29761788909957,3.573816214995437,4.216713978599975,2.772546713779511,2.1628900509034024,4.232962051938956,3.6168872662459433,4.2506337875696945
