,SocialBias,Criminal_Unethical,Insults_SensitiveTopics,PrivacyLeaks,Misleading,ScenarioEmbedding_Persuasion,MinorityLanguage,PromptLeakage,LLMRewriting,ReverseExposure
SocialBias,4.269146036085987,4.269146036085987,4.269146036085987,4.269146036085987,4.269146036085987,4.269146036085987,4.269146036085987,4.269146036085987,4.269146036085987,4.269146036085987
Criminal_Unethical,3.2458311404284355,3.2458311404284355,3.2458311404284355,3.2458311404284355,3.2458311404284355,3.2458311404284355,3.2458311404284355,3.2458311404284355,3.2458311404284355,3.2458311404284355
Insults_SensitiveTopics,3.961405305303186,3.961405305303186,3.961405305303186,3.961405305303186,3.961405305303186,3.961405305303186,3.961405305303186,3.961405305303186,3.961405305303186,3.961405305303186
PrivacyLeaks,3.7759183908230898,3.7759183908230898,3.7759183908230898,3.7759183908230898,3.7759183908230898,3.7759183908230898,3.7759183908230898,3.7759183908230898,3.7759183908230898,3.7759183908230898
Misleading,4.483021513935157,4.483021513935157,4.483021513935157,4.483021513935157,4.483021513935157,4.483021513935157,4.483021513935157,4.483021513935157,4.483021513935157,4.483021513935157
ScenarioEmbedding_Persuasion,3.159982365608238,3.159982365608238,3.159982365608238,3.159982365608238,3.159982365608238,3.159982365608238,3.159982365608238,3.159982365608238,3.159982365608238,3.159982365608238
MinorityLanguage,3.496816761035923,3.496816761035923,3.496816761035923,3.496816761035923,3.496816761035923,3.496816761035923,3.496816761035923,3.496816761035923,3.496816761035923,3.496816761035923
PromptLeakage,4.341842831562482,4.341842831562482,4.341842831562482,4.341842831562482,4.341842831562482,4.341842831562482,4.341842831562482,4.341842831562482,4.341842831562482,4.341842831562482
LLMRewriting,4.015064856409662,4.015064856409662,4.015064856409662,4.015064856409662,4.015064856409662,4.015064856409662,4.015064856409662,4.015064856409662,4.015064856409662,4.015064856409662
